model,assignment,cell_group,question_id,round,emotion,personality,bleu,role,sentiment_negative
llama_3_1_8b,shared54,best,17669,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,17669,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4335,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4335,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4335,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4335,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15488,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,15488,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15488,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15488,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7962,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7962,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7962,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7962,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15498,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15498,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,15498,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15498,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13338,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13338,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,13338,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13338,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6239,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6239,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6239,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6239,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3090,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3090,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3176,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3176,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3176,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3176,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14124,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14124,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14124,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14124,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11609,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11609,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11609,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11609,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13879,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13879,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,13879,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13879,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13470,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13470,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13470,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13470,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15303,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15303,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15303,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15303,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1775,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1775,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1775,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1775,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3224,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3224,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3224,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3224,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1986,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1986,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1986,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1986,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13193,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,13193,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13193,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13193,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11118,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11118,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11118,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,11118,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3580,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3580,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3580,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3580,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8147,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8147,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8147,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8147,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6278,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,6278,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6278,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6278,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6232,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6232,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6232,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6232,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17573,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17573,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17573,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17573,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14700,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14700,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14700,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14700,3,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,4593,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4593,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4593,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,4593,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13824,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13824,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13824,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13824,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6012,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6012,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6012,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6012,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9127,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9127,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9127,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,9127,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15159,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15159,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15159,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,15159,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8185,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8185,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8185,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8185,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2470,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2470,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2470,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2470,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14520,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14520,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14520,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,14520,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,18033,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,18033,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,18033,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,18033,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3208,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3208,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3208,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3208,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1657,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1657,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1657,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1657,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17713,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17713,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17713,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,17713,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,483,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,483,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,483,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,483,3,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3056,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3056,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3056,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3056,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7745,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7745,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7745,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7745,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5449,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5449,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5449,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5449,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13317,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13317,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13317,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13317,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15913,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,15913,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15913,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15913,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15773,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,15773,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15773,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15773,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7004,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,7004,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7004,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,7004,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13141,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13141,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13141,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,1921,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1921,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1921,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1921,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5394,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5394,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5394,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5394,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,12418,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,12418,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,12418,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,12418,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,70,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,70,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,70,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,70,3,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,12793,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,12793,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,12793,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,12793,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8690,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8690,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8690,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8690,3,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14909,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14909,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14909,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,14909,3,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,9347,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9347,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9347,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9347,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13861,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13861,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13861,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13861,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15947,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15947,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15947,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15947,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5072,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5072,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5072,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5072,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6222,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9722,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9722,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9722,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,9722,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7133,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7133,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7133,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7133,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1916,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1916,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1916,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1916,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17766,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17766,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17766,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17766,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1997,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1997,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1997,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1997,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,10276,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,10276,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,10276,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,10276,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1873,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1873,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1873,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1873,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1643,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,1643,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1643,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,1643,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15623,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15623,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15623,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,15623,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,16477,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,16477,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,16477,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,16477,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17403,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17403,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17403,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,17403,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5158,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5158,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5158,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,5158,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1863,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1863,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,1863,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1863,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,16640,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,16640,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,16640,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,16640,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2625,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2625,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,2625,2,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,2625,3,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,6089,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6089,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6089,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,6089,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2245,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2245,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2245,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2245,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2226,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2226,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2226,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2226,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7707,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,7707,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,7707,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,7707,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13230,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13230,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13230,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13230,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3928,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3928,1,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,3928,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,3928,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8067,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8067,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8067,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,8067,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1302,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1302,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1302,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,1302,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2686,0,disgust,LLL,6.758838196286471,writer1,1
llama_3_1_8b,shared54,best,2686,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2686,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,2686,3,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13737,0,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13737,1,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13737,2,disgust,LLL,6.758838196286471,writer1,0
llama_3_1_8b,shared54,best,13737,3,disgust,LLL,6.758838196286471,writer1,0
